sample_id	mags	lat	lon	microntology
SAMN07521800	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521701	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521620	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521503	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07510019	True	42.38	-71.08	['elderly', 'host-associated', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521530	True	42.38	-71.08	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521611	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521710	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521512	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07510028	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532778	True	34.07	-118.38	['elderly', 'host-associated', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532859	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532697	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509846	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509684	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509927	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509765	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509648	True	34.07	-118.38	['elderly', 'host-associated', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532895	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509567	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509729	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509882	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509963	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521888	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532796	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532877	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509549	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509864	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509945	True	42.38	-71.08	['host-associated', 'age group', 'child', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509783	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521789	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509828	True	42.38	-71.08	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509666	True	39.16	-84.52	['host-associated', 'age group', 'child', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509585	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509909	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509747	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509981	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532679	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532787	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532949	True	42.38	-71.08	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532868	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509855	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509693	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509936	True	42.38	-71.08	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509774	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521699	False	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509819	True	39.16	-84.52	['host-associated', 'age group', 'child', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509657	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509576	True	33.79	-84.35	['host-associated', 'age group', 'child', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509738	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509891	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509972	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521897	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509639	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532886	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509558	False	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509873	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509954	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509792	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521798	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521879	True	34.07	-118.38	['elderly', 'host-associated', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509837	True	33.79	-84.35	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509675	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509594	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509918	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509756	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509990	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532688	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532769	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532770	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532932	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509604	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532851	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521529	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521448	True	42.38	-71.08	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07549042	True			['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521925	False	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521763	True	34.07	-118.38	['elderly', 'host-associated', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521682	True	39.16	-84.52	['host-associated', 'age group', 'child', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521844	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509802	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509640	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509721	True	42.38	-71.08	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521565	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521727	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521646	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521484	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521808	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532815	True	42.38	-71.08	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532653	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521880	False	42.38	-71.08	['host-associated', 'age group', 'child', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532734	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
